IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,664,,,528,,830.1,664 [528 – 830.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,668,,,364.3,,1131,668 [364.3 – 1131],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,668.4,,,405.2,,1066,668.4 [405.2 – 1066],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,668.6,,,363.7,,1132,668.6 [363.7 – 1132],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,672.3,,,366.2,,1144,672.3 [366.2 – 1144],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,673.7,,,553.5,,803.7,673.7 [553.5 – 803.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,674.7,,,366,,1153,674.7 [366 – 1153],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,676.2,,,416.4,,1043,676.2 [416.4 – 1043],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,678.5,,,501.8,,911.6,678.5 [501.8 – 911.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,678.6,,,440.6,,1023,678.6 [440.6 – 1023],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,680.5,,,490.7,,919.1,680.5 [490.7 – 919.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,684.6,,,501.1,,922.2,684.6 [501.1 – 922.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,685.1,,,552,,838.9,685.1 [552 – 838.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,685.3,,,345.4,,1229,685.3 [345.4 – 1229],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,690.8,,,560.8,,842.9,690.8 [560.8 – 842.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,694.5,,,392.5,,1183,694.5 [392.5 – 1183],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,699.3,,,445.5,,1054,699.3 [445.5 – 1054],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,704,,,401.5,,1155,704 [401.5 – 1155],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,705.8,,,505.5,,962.8,705.8 [505.5 – 962.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,719.4,,,561.8,,914.3,719.4 [561.8 – 914.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,721,,,599.8,,874.2,721 [599.8 – 874.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,723.3,,,573,,909.7,723.3 [573 – 909.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,728.4,,,511.7,,1004,728.4 [511.7 – 1004],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,730.6,,,426.1,,1174,730.6 [426.1 – 1174],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,736,,,607.2,,884.2,736 [607.2 – 884.2],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,747.4,,,382.9,,1358,747.4 [382.9 – 1358],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,748.5,,,428.8,,1228,748.5 [428.8 – 1228],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,750.8,,,421.2,,1260,750.8 [421.2 – 1260],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,751.6,,,431.9,,1217,751.6 [431.9 – 1217],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,752.6,,,428.1,,1227,752.6 [428.1 – 1227],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GAB,Gabon,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,755.4,,,412.3,,1254,755.4 [412.3 – 1254],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,755.6,,,406.5,,1274,755.6 [406.5 – 1274],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,757.6,,,430.2,,1245,757.6 [430.2 – 1245],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,760.7,,,631.4,,920.5,760.7 [631.4 – 920.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,762.9,,,625.2,,917.4,762.9 [625.2 – 917.4],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,768.9,,,412.4,,1324,768.9 [412.4 – 1324],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,770.1,,,440.4,,1271,770.1 [440.4 – 1271],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,774,,,432.3,,1280,774 [432.3 – 1280],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,786.6,,,436.6,,1336,786.6 [436.6 – 1336],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,787.3,,,506.4,,1189,787.3 [506.4 – 1189],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,790.9,,,638.9,,976.8,790.9 [638.9 – 976.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,791.8,,,460,,1293,791.8 [460 – 1293],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,792.1,,,398.9,,1394,792.1 [398.9 – 1394],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,795.6,,,426.5,,1337,795.6 [426.5 – 1337],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,801.7,,,467.1,,1288,801.7 [467.1 – 1288],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,809.9,,,547.5,,1159,809.9 [547.5 – 1159],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,813.7,,,393.7,,1520,813.7 [393.7 – 1520],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,816.8,,,638.1,,1022,816.8 [638.1 – 1022],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,818.2,,,593.5,,1113,818.2 [593.5 – 1113],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,818.3,,,485.8,,1295,818.3 [485.8 – 1295],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,819.8,,,499,,1285,819.8 [499 – 1285],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,823.5,,,427.7,,1431,823.5 [427.7 – 1431],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,827.3,,,447.9,,1401,827.3 [447.9 – 1401],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,827.8,,,599.1,,1128,827.8 [599.1 – 1128],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,839.6,,,471.1,,1379,839.6 [471.1 – 1379],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BDI,Burundi,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,840.6,,,436.8,,1469,840.6 [436.8 – 1469],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,852.5,,,557.9,,1264,852.5 [557.9 – 1264],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,860.9,,,511.9,,1368,860.9 [511.9 – 1368],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,877.5,,,704.5,,1104,877.5 [704.5 – 1104],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,877.6,,,658.9,,1165,877.6 [658.9 – 1165],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BLR,Belarus,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,882.4,,,740.4,,1055,882.4 [740.4 – 1055],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,883.9,,,723.6,,1066,883.9 [723.6 – 1066],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,885.6,,,692.7,,1143,885.6 [692.7 – 1143],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,901.9,,,723.2,,1122,901.9 [723.2 – 1122],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,HTI,Haiti,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,904.7,,,469.9,,1591,904.7 [469.9 – 1591],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,905.7,,,491.6,,1525,905.7 [491.6 – 1525],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,911.5,,,786.2,,1069,911.5 [786.2 – 1069],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,923,,,662.2,,1264,923 [662.2 – 1264],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,932.4,,,788.9,,1106,932.4 [788.9 – 1106],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,976.4,,,811.6,,1173,976.4 [811.6 – 1173],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,989.1,,,500.9,,1707,989.1 [500.9 – 1707],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2003,false,Sex,Both sexes,BTSX,,,,,,,,,,999.8,,,901.4,,1107,999.8 [901.4 – 1107],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1002,,,503.5,,1742,1002 [503.5 – 1742],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1009,,,816.2,,1244,1009 [816.2 – 1244],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1010,,,570.4,,1675,1010 [570.4 – 1675],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1028,,,837,,1255,1028 [837 – 1255],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1035,,,777.4,,1355,1035 [777.4 – 1355],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1037,,,486.3,,1958,1037 [486.3 – 1958],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1052,,,543.7,,1817,1052 [543.7 – 1817],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1133,,,669.4,,1788,1133 [669.4 – 1788],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1148,,,588.4,,2000,1148 [588.4 – 2000],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1295,,,856.3,,1899,1295 [856.3 – 1899],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,1409,,,855.4,,2200,1409 [855.4 – 2200],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,288.3,,,232.9,,352.6,288.3 [232.9 – 352.6],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,357.6,,,239.7,,516.3,357.6 [239.7 – 516.3],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,360.4,,,278.1,,458,360.4 [278.1 – 458],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,366.2,,,289.1,,463.7,366.2 [289.1 – 463.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,372.1,,,282.1,,487.9,372.1 [282.1 – 487.9],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,372.1,,,298,,462.7,372.1 [298 – 462.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,372.7,,,271.6,,496.8,372.7 [271.6 – 496.8],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,376.8,,,273.5,,498.5,376.8 [273.5 – 498.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,FRA,France,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,387.7,,,302.1,,491,387.7 [302.1 – 491],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,388.1,,,266.9,,553.7,388.1 [266.9 – 553.7],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,389.3,,,321.7,,465.5,389.3 [321.7 – 465.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,395.4,,,316.8,,489.5,395.4 [316.8 – 489.5],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,397.5,,,318.2,,488.1,397.5 [318.2 – 488.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,399,,,308.5,,509.1,399 [308.5 – 509.1],,,EN,2021-02-09T05:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2002,false,Sex,Both sexes,BTSX,,,,,,,,,,404,,,312.2,,511.7,404 [312.2 – 511.7],,,EN,2021-02-09T05:00:00.000Z
